	CNA: BLCA	CNA: BRCA	CNA: CESC	CNA: COAD	CNA: ESCA	CNA: HNSC	CNA: KIRC	CNA: KIRP	CNA: LIHC	CNA: LUAD	CNA: LUSC	CNA: PRAD	CNA: READ	CNA: STAD	CNA: THCA	CNA: UCEC	GE: BLCA	GE: BRCA	GE: CESC	GE: COAD	GE: ESCA	GE: HNSC	GE: KIRC	GE: KIRP	GE: LIHC	GE: LUAD	GE: LUSC	GE: PRAD	GE: READ	GE: STAD	GE: THCA	GE: UCEC	METH: BLCA	METH: BRCA	METH: CESC	METH: COAD	METH: ESCA	METH: HNSC	METH: KIRC	METH: KIRP	METH: LIHC	METH: LUAD	METH: LUSC	METH: PRAD	METH: READ	METH: STAD	METH: THCA	METH: UCEC	MF: BLCA	MF: BRCA	MF: CESC	MF: COAD	MF: ESCA	MF: HNSC	MF: KIRC	MF: KIRP	MF: LIHC	MF: LUAD	MF: LUSC	MF: PRAD	MF: READ	MF: STAD	MF: THCA	MF: UCEC
F13A1	0.0	0.0	0.2026431718061674	0.0	0.0	0.2424242424242425	0.0	0.0	0.4718100890207715	0.0	0.2785862785862786	0.1381381381381381	0.0	0.0	0.0	0.0	0.2959403929995244	0.168274529260107	0.1948104987739268	0.2608695703943814	0.1048109359613981	0.0221078734644572	0.0095063095086767	0.1600263513628385	0.0903367075682636	0.0721629737755685	0.1700487888496476	0.0842699210701715	0.2488098439487375	0.1647451174581719	0.0070523518182875	0.1884311502838932	0.0332079092425232	0.1921921557236492	0.0460077592800911	0.1178608452545778	0.1499350317505801	0.0033517805638352	0.0387203661198313	0.0489606168563587	0.0248480677333015	0.0137613304738391	0.0270416205987194	0.2413364805705265	0.0508473271537986	0.1553604436878874	0.039207013359955	0.420961046306375	0.0	0.0106204474382665	0.0	0.0	0.0271487240842813	0.0219563782640932	0.0128264128642999	0.0818861353874757	0.0250035687998714	0.1019753780207111	0.1096613428473289	0.0455274584965475	0.0	0.0388100657260572	0.0	0.0114893919901439
F13B	0.2162162162162162	0.0	0.0	0.0	0.0	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.3181818181818183	0.0	0.3052631578947368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322469859237238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106255003556555	0.0280634385020912	0.0054491993358648	0.0	0.0164842046749329	0.0	0.0	0.0	0.0614553689309749	0.0	0.022759442996893	0.0	0.0389789619447923	0.0036040039774865	0.0077322533242707
F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1021021021021021	0.0	0.0	0.0	0.1716171617161716	0.1681867665613644	0.1564792769241481	0.1003498452907945	0.0927104646698803	0.2452299815128788	0.1201553995370776	0.0749657051713019	0.065546749680387	0.1015265499808272	0.0407757254315674	0.0	0.1029616923684993	0.1042426357555647	0.0148911561726083	0.0	0.0161859804117952	0.1319552622254918	0.1475186557680155	0.0514420096368899	0.1041595425842557	0.2482010130589521	0.091606620781112	0.205841505204432	0.0598831334939716	0.1622090573755465	0.0874703278804209	0.0504494313719111	0.0336014509435082	0.1298019004973505	0.0352932942928157	0.0317963074349113	0.0723201456235156	0.0	0.0	0.0282309444495421	0.0108016652613547	0.0	0.0162554606593499	0.0256501904493019	0.0818143616386967	0.0	0.0	0.0	0.0	0.0	0.0260592380088929	0.0	0.0231461286460064
CNTN1	0.0	0.3832077502691065	0.1497797356828194	0.3459302325581395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1741741741741742	0.0	0.2888198757763976	0.0	0.0	0.3047872147150239	0.2915497950515398	0.1591789164903757	0.002146899452719	0.0317566394494629	0.0168841502839953	0.1355491860230291	0.1913898923058836	0.1240094558279867	0.099099742926756	0.1034970127669639	0.0139092121204111	0.0128603841335257	0.0082204683358938	0.105706808548234	0.1243609999717516	0.0788437773448636	0.0432181793908158	0.1442768964348023	0.0505454576261744	0.0170474222739708	0.0476217989305105	0.0207343172654859	0.0068982843889297	0.0356638065534669	0.0225672808529352	0.0120619989640124	0.1322320153954701	0.0826231438061196	0.2488906027064233	0.0238082722876396	0.0877515733500764	0.0360572964671307	0.0	0.0282163851741902	0.0108740151857434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012883817568675	0.0	0.0038557933074887
F5	0.0	0.0	0.0	0.0	0.5740740740740741	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3052631578947368	0.0	0.0202034769864552	0.0895404991743475	0.1355288477000442	0.055606893634276	0.0252489241753252	0.0104618342856869	0.1318736091255536	0.078682069597171	0.005500292121879	0.0991961107925682	0.0239748693169913	0.2768241657097749	0.0232492105882722	0.1060914739078064	0.029798430196811	0.016237769304878	0.0013536194757669	0.0869783422058104	0.1585932519814327	0.009173495817856	0.0985122976528276	0.0165131416960331	0.0887528910239565	0.0004397981871958	0.0594547481317364	0.0314632282210749	0.010262539623709	0.0567708124269385	0.0221335865114775	0.0035780835406137	0.0783050045707327	0.0637387419848886	0.1416690947623237	0.0207953226422288	0.0	0.0209957428953635	0.0266400406001304	0.0211437742531917	0.0	0.0815452834754496	0.0498520544046659	0.1413082626586468	0.1079946537433898	0.0682020758642227	0.0	0.0626221679727704	0.0	0.0412910263019524
F7	0.0	0.1916038751345532	0.3039647577092511	0.0	0.0	0.2676767676767677	0.0	0.0	0.198813056379822	0.6404958677685951	0.1891891891891892	0.0	0.0	0.0	0.0	0.1914191419141915	0.2861233373538827	0.1903633814528968	0.2642577854633336	0.0619132376464225	0.0174472640543207	0.0976850350197351	0.1846971478899615	0.0962081616083918	0.0749563740003469	0.0412439509849991	0.0724314083867546	0.2235733359375452	0.1143230738732448	0.0154537849439547	0.0198275280085454	0.3530952911127117	0.4880124038372237	0.4561865107557576	0.2308461693987663	0.0845069425989342	0.0714002757373456	0.0166877113224477	0.1168257976942466	0.1406010489795441	0.1809380924456588	0.1007610276692881	0.021473351123735	0.0202961831327559	0.1999747774160428	0.0369855513964572	0.0522969859511781	0.1744895960610443	0.0711230787844322	0.0	0.0266024796483545	0.0054285893812945	0.0	0.0054787977957494	0.0	0.0	0.0	0.020523934687486	0.0	0.0	0.0	0.02543380413696	0.003601722923319	0.0076040285466072
F8	0.0	0.0	0.3303964757709251	0.0	0.0	0.3787878787878788	0.0795698924731182	0.0	0.258160237388724	0.0	0.2577962577962578	0.0	0.2402597402597403	0.2577639751552795	0.0421052631578947	0.0	0.1980317217747737	0.1685029148528498	0.1750679684213434	0.0354013025854247	0.0885663449038529	0.0346684420449104	0.0375228265025749	0.0350861706304226	0.1112329405575339	0.1637092561953385	0.2218707416332969	0.0353656474897759	0.0943684479250461	0.0147392062692718	0.0266475547167055	0.1827364660314264	0.002985484621005	0.1360067352524566	0.0463178196676544	0.1172249615129102	0.0999642589454399	0.0760945213673437	0.2587120630694307	0.1634384649153725	0.0438109758662993	0.2315521160370422	0.1615095772473122	0.3778533399614286	0.1396263965683677	0.1440177730079386	0.0491713386999913	0.0754236097497534	0.2139769657151597	0.0525141471576076	0.1614689957875492	0.0478762411373151	0.026975704749445	0.0257606432398689	0.0127966648820785	0.0405279282672038	0.0	0.1395678795295979	0.0	0.022745876366123	0.0564220028733499	0.0875766966853753	0.0106959109086765	0.0299782135619974
F9	0.0	0.0	0.0	0.0	0.0	0.0	0.0795698924731182	0.0	0.0	0.0	0.0	0.0	0.2402597402597403	0.2577639751552795	0.0421052631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2287602778893326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3689582321262554	0.0811386233326257	0.2145112995031416	0.1011973535727448	0.3473971144128267	0.3154490620825954	0.2515877057469026	0.0790869703380314	0.2502245776646159	0.2713799427152186	0.3182989335484966	0.0663703570079413	0.123696805531433	0.1782125610109562	0.0297094548051464	0.2051515324833482	0.0	0.0	0.0274524481583122	0.0269576973926342	0.0	0.0219492911348484	0.0	0.0	0.0	0.0205612379340213	0.0	0.0	0.0	0.0260542635107565	0.0036027654104259	0.0116078147313434
FA2H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0935361510617285	0.022030808169425	0.493950209513049	0.0700302914449124	0.2146385334335152	0.1538377095606606	0.2309159719304253	0.0519332927426816	0.1562861520563312	0.1776214273306293	0.0380804644012326	0.0554689060919033	0.0442104746616552	0.0357193168607301	0.1076710461394452	0.1485094564704295	0.0149327432143336	0.0021480183518232	0.0019886501366258	0.0004964835286357	0.011637051986614	0.0229510491569997	0.0143251178668042	0.0051020792177507	0.1033804583248984	0.0119961332051307	0.0120510114541896	0.004355170389619	0.0115704834591021	0.0301474041608706	0.0025898296927259	0.0093872180812892	0.0	0.0	0.0	0.0054433057951097	0.0	0.0055023966271319	0.0	0.0409676465590357	0.0250319763490856	0.0	0.0	0.0	0.0284155979796288	0.012917186053796	0.0036031762337289	0.0076955562581636
FADD	0.0	0.0	0.1806167400881057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3846153846153846	0.0	0.0	0.0	0.0	0.0	0.0887801308186531	0.0641328791750148	0.0202580515192328	0.004104373338936	0.0999434221454644	0.0919098073581637	0.0163982294641654	0.0334396344693797	0.0573291123654236	0.0598982168672471	0.0545533822684111	0.0015284819269185	0.0325485321005254	0.0199156057225559	0.0444385575936381	0.0148581757401194	0.0131396581928613	0.0005443467132455	0.0028349596946009	0.0023505879276803	0.0118354123242301	0.0013549360818972	0.0061586841089038	0.0057747205740396	0.0077291134674216	0.001823679729231	0.0146522915015882	0.0120590190600593	0.0015777598570853	0.0034880505924399	0.0114707025137139	0.0140885395620959	0.1451629072975928	0.0	0.0282761020587195	0.0	0.0	0.0109796660496408	0.0	0.0	0.0	0.0	0.0549685622328462	0.0	0.0282547455466345	0.0	0.0	0.0077623038651978
FAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001807326880852	0.0157695365649012	0.0455577940059999	0.0265637626265516	0.0240281775985674	0.0237520584162171	0.005772060976048	0.00119685987813	0.0500454656798428	0.0225123455640193	0.0281728979031795	0.0069642719684995	0.0131887005289759	0.0224505892252338	0.0480801204536324	0.0012924311506406	0.0063743677033927	0.0003506918990262	0.0004651450958197	0.00237710431704	0.0003472065516471	0.0027145539376338	0.0069465818882801	0.0020627614417661	2.573278762184113e-05	0.0015601084815887	0.0119454105879895	0.0007879024297439	0.0053743540801715	0.0053188390084754	0.0042038141074608	0.004651157427039	0.0359306799004689	0.0053088559776024	0.028049934783132	0.0161191312993976	0.0	0.0054721693836782	0.0	0.0	0.0	0.0204589726552661	0.0	0.0682679317207687	0.0	0.0	0.0	0.0152620401268628
FANCA	0.0	0.0	0.3348017621145374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0228623083626656	0.0542823481892703	0.0140246787728235	0.0040531289043482	0.037741370970077	0.0026154505802364	0.0065143340023799	0.0531943734273296	0.0940173692563722	0.0043099580867228	0.0025498295668796	0.0162665530378612	0.0066280366057898	0.0149327731379482	0.0491271879918094	0.0209579518437069	0.034749966359491	0.0048501569241449	0.0024344746648977	0.0233503877024545	0.040709132791414	0.0122109803402145	0.0033367386981145	0.0237533203741697	0.0088816504823614	0.0055661207634956	0.0100668604051367	0.0080251453509941	0.0044911283392564	0.0404049710584212	0.0485954088134143	0.0345792170956625	0.0	0.0053100634998236	0.0281980086519273	0.010862857538661	0.0	0.0052061166048178	0.0128286236529816	0.0409143468798468	0.0749053118284764	0.0	0.0	0.0	0.0	0.0258879963788814	0.0	0.0152633665537034
FAM131B	0.0	0.0	0.2643171806167401	0.0	0.0	0.0	0.3763440860215054	0.0	0.1254612546125461	0.0	0.0	0.0	0.0	0.0	0.0111111111111111	0.24609375	0.1936449326230229	0.1096497306398419	0.347275443940772	0.0434311308337953	0.0250038902260281	0.0061323283112293	0.0016184266366246	0.0410119356317675	0.0075102847170078	0.0862413583726301	0.0706689961163715	0.0938319655015087	0.0621582467469751	0.0305767006725561	0.0255348312158362	0.3636053236961599	0.0017130621240543	0.0584659476472176	0.0603396397809395	0.076103935326059	0.1095983754189491	0.0615863336311447	0.0396959099693706	0.063216276796049	0.0990257574643246	0.2158934107651576	0.0513262212128315	0.1111896873833316	0.0209493567803473	0.1631672220372025	0.0010085999682738	0.0318855215573738	0.0301060759133384	0.0105177459780634	0.0	0.0107101963973719	0.0	0.0043885737396229	0.0	0.0	0.0493321470945241	0.0194769969286366	0.0534881423288005	0.0	0.0	0.0130095800114959	0.0035962912627827	0.0036682952809091
FAM135B	0.0	0.0	0.0	0.0	0.0	0.0	0.1698924731182795	0.0	0.6854599406528189	0.0	0.0	0.0	0.0	0.0	0.0736842105263157	0.0	0.0	0.0365086168298957	0.0	0.437875414606959	0.0	0.0	0.0197438934356587	0.0469304117910312	0.0313059656193059	0.2631891179486582	0.0	0.166235699955693	0.4218451218348663	0.2702414090590619	0.2674682576942472	0.0	0.0519099817563465	0.2455329908550096	0.4953956011525502	0.2836969065480014	0.237646957229632	0.258697777562048	0.1192209014921034	0.1575561617359819	0.0528441875511733	0.2879360529481684	0.190375136937968	0.0875103623127869	0.2396405769566421	0.0349309362739909	0.0127702208590567	0.2491753439246294	0.0362553362563852	0.0423702589336517	0.0560244266630008	0.0485778732364569	0.0	0.0930971721273903	0.0256433771855387	0.0409447118277819	0.0750062242791679	0.324194189147936	0.2720791123579886	0.1135125547561249	0.0283334085103733	0.1292742992321507	0.0035994323774894	0.0650939132598491
FAM161A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0346320346320346	0.0	0.0	0.0	0.0	0.0844155844155844	0.0	0.0	0.0	0.0044972594903377	0.0245832197459658	0.0010655465268873	0.0809321319981831	0.0901993019480096	0.0346907007464943	0.0114643662592074	0.0036739963668353	0.0423400095381522	0.0653571368893442	0.0674286061964842	0.0167224650491034	0.0391313958023336	0.0284859516723107	0.0885349630725499	0.0118132469656714	0.0179669537246945	0.0102429766405972	0.0008764295948277	0.0048363214372317	0.0073619717455091	0.0128968598351186	0.0041965147910703	0.0104774743163869	0.0080020803806834	0.022363522777873	0.0028496863638633	0.0149754827271471	0.009186153870651	0.0086664850392853	0.0110906319512183	0.0141459696055917	0.0351568958325117	0.0	0.0	0.0	0.0	0.0054803156219722	0.0	0.0817512223717817	0.024969552571659	0.0202608265798511	0.0	0.0227531943342376	0.0	0.0130175697359206	0.0071871039897595	0.0229034102366903
FAM83H	0.0	0.0	0.0	0.0	0.0	0.0	0.1698924731182795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1154449203070591	0.1552206173572056	0.6825736173587661	0.0378397618238168	0.1482744176205267	0.0171909993918403	0.0324352454447682	0.0314170126619585	0.1394514675025882	0.0952790277651321	0.1416121240011817	0.0909899952285458	0.0932199725742389	0.0572769298410219	0.012021022308939	0.2018777815567092	0.2428542148952357	0.1551327139085138	0.2759203054864194	0.0535457601825152	0.0914620825030114	0.0710437556018043	0.0296114063896861	0.1134027377078268	0.1314313350931589	0.1283320930024649	0.1458082527238077	0.0179095305768165	0.0974305477575596	0.069467223523717	0.0684279323588244	0.2311295579724995	0.0718907896529139	0.0	0.0277090560330164	0.0107407356947967	0.0	0.0109834973654381	0.0	0.0409406238283733	0.0499893631985713	0.0	0.0	0.0227616307998393	0.0	0.0128380300381662	0.0	0.0038798469033569
FANCB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2077922077922078	0.0	0.0421052631578947	0.0	0.1775733011560563	0.0738014719028583	0.2655263889280711	0.1326852407703471	0.184786043673589	0.1307973894221448	0.0238370457279383	0.0146997852456437	0.1620280880327165	0.1458616695429509	0.229465657690076	0.00727766634649	0.1080927577713566	0.1458603979614154	0.0737905117085712	0.2081999531666546	0.2333409707004904	0.1486072701340959	0.0023785903832912	0.0012105383325343	0.2545586352328609	0.0244574696663383	0.0331187792664072	0.0686287978179046	0.1643206189989825	0.0529504006045555	0.0450183105443396	0.0076072734591284	0.0954509257816084	0.5695624684514444	0.1255996952042816	0.0212879427222945	0.0362231378094369	0.0106108984032031	0.028115225969909	0.0	0.0	0.0	0.0	0.0408696804294981	0.0500597768257347	0.0403269661089802	0.0	0.0455203753225735	0.0	0.0387082688543014	0.0	0.0114436204414924
FANCC	0.5345345345345345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3531157270029673	0.0	0.0	0.0	0.0	0.0	0.2947368421052632	0.4257425742574259	0.0758083675788507	0.0186823406777624	0.1471288793303868	0.0143825997759777	0.0605891291536634	0.0732471456444164	0.0041462600156151	0.0234418820767087	0.0862237644446216	0.0393435653669165	0.023786085348133	0.0166736779017637	0.0151254862114894	0.0594669463027459	0.0178791062459374	0.0781268922521531	0.0599648782390086	0.0137433638882681	0.0070735304883765	0.0111789064658581	0.000274898115482	0.0253523760634972	0.0164764215157514	0.0314570621789188	0.0456449330323291	0.0135843325802326	0.0518209633596098	0.0393207065060573	0.0298022277324254	0.0253504637197164	0.002639652369575	0.0168892755618823	0.0	0.0053030439421586	0.0271023738996671	0.0054008625853456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253590811875977	0.0	0.0
FANCD2	0.0	0.0	0.0	0.2093023255813953	0.0	0.0	0.9956989247311828	0.0	0.0	0.4814049586776861	0.0	0.0	0.0	0.0	0.0	0.0	0.2119847490368526	0.1237702304239341	0.2770381176727889	0.0835249628711036	0.1463742867634067	0.0593683785381982	0.0208405193039276	0.0762266524896784	0.2146448702839424	0.1629717021783762	0.1816087012866727	0.0816116405130635	0.0598124580491146	0.1441993001817079	0.0924215195945727	0.2638082964845966	0.0015467052971243	0.0070235851933969	0.0088999848296864	0.0053864206218262	0.0119009459178528	0.0008106867395864	0.0162326297878128	0.0059198893156045	0.0014017148035992	0.0027992424220968	0.0199410198020817	0.0021348740213644	0.0041496982155729	0.0118087658949978	0.0038121494442266	0.0023900154900527	0.1754396492178833	0.0156751355062513	0.0811769203952308	0.0107762829066014	0.0	0.020844113094752	0.0127488568637192	0.0406467034475505	0.0494811650456396	0.0201104437613035	0.0	0.0227333252642463	0.0267014658555246	0.0382640519894151	0.0141640722800118	0.0146993605224646
FANCE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0649805233147822	0.0597458098644472	0.1096278683085593	0.0342054382034471	0.1191158350784162	0.0696130222945573	0.0027041244158517	0.0271943109042252	0.1644469157832521	0.0327158151383915	0.1550531092771065	0.0237431044370289	0.0316381028315966	0.0270948363727576	0.039998089888205	0.0062619991387509	0.0450429985694036	0.0231405094314997	0.0572899431574446	0.0558256188665063	0.1171723654669371	0.0045024277594368	0.0067914638564324	0.0947370628897185	0.0672142324147068	0.0793206947403306	0.1073399804800485	0.0480414266411464	0.0410184364375886	0.0705341842214516	0.0895690690953504	0.0107423325812113	0.0	0.0106276046784024	0.0	0.0054475111226203	0.0	0.0	0.0	0.0	0.0250496755442968	0.0	0.0	0.0	0.0	0.0258619276068749	0.0	0.0115640779226919
FANCF	0.0	0.0	0.4493392070484583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111988750046281	0.0730759560651628	0.0187984776117286	0.0405740257112898	0.0030409870326186	0.0174560705729518	0.0048165257820025	0.0317886764661079	0.0712482701923034	0.0873357484470051	0.0584945957997812	0.0540958080382086	0.0617653556268511	0.0664880270345544	0.0203854003922456	0.0074037526807704	0.0098337131080987	0.0089512146892272	0.0517689768071457	0.0096457227959069	0.0137598982201656	0.0256690554778228	0.0117852382208012	0.0060837174701369	0.0347387012907233	0.0402543251384957	0.0064292271647749	0.0836527723163798	0.0268955717400752	0.0387899302838617	0.0008418721584906	0.0210054603648128	0.0	0.0053122735119941	0.0274057450135003	0.0	0.0	0.010985122202881	0.0128215219432726	0.0	0.0	0.0200284161002156	0.0	0.0227720392787265	0.0	0.0	0.0	0.0038320770489079
FANCG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2826086956521739	0.2947368421052632	0.0	0.1296395157067775	0.0497363139187872	0.1046203928992984	0.0585923962570148	0.06623151977986	0.0630803760638419	0.0439123615029119	0.0329191345594958	0.1406929867311385	0.1304276340436715	0.1351587102129832	0.0428385794874337	0.0614698093771261	0.0530619531400931	0.0006008323052367	0.0671634269021747	0.1000437144757073	0.0335447786565682	0.001608781566973	0.0294197951005112	0.0312531687440862	0.0188188083087925	0.0408144505883738	0.0571885097804618	0.088624878201738	0.0556367251080419	0.1170918749245768	0.0033542658082686	0.0558088228592024	0.0745051167180849	0.0038548731308652	0.1209774105415681	0.0	0.0	0.0	0.0054489578529183	0.0	0.0054972560620366	0.0256616091268391	0.0409635736734998	0.0	0.0205323917301739	0.0548449276212406	0.0227695686204656	0.0	0.0257911349899067	0.003604016657177	0.0115823037699717
FANCI	0.0	0.0	0.3348017621145374	0.0	0.3580246913580247	0.0	0.0	0.0	0.3916913946587537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2187351586042612	0.1758071124405654	0.3485030561181346	0.1072857475676726	0.2406483417561113	0.109585679561024	0.0860946780127007	0.0755442491442144	0.2128222012457885	0.1825009335344647	0.2732840198703805	0.003159388892206	0.0805173123118285	0.1504700159042328	0.1146078569253668	0.2594554067810735	0.0228238973342737	0.0150322936929977	0.0116540760707927	0.0110985996633509	0.0107306545991334	0.0233375119345625	0.0123961570424153	0.0003142846447698	0.0198392197681179	0.0043510968270182	0.0279517714100288	0.0449484361676668	0.0300441171903331	0.048931745881041	0.0364379241339237	0.001305586456389	0.0	0.0158858834355978	0.0	0.0052749006205748	0.054013442614908	0.0271982759533249	0.012806910959128	0.0	0.0	0.0408580000766783	0.0	0.0	0.0	0.025638144761609	0.0036010502546089	0.0112342470964937
